constraint_name,constraint_limit,feature_set,model,n_kernels,actual_global_energy_saving_pct,actual_global_slowdown_pct,actual_global_time_ratio,actual_global_energy_ratio,pred_global_energy_saving_pct,pred_global_slowdown_pct,global_violates_constraint,global_violation_over_bound_pct,auto_total_time_ms,actual_selected_total_time_ms,pred_selected_total_time_ms,allowed_total_time_ms,auto_total_energy_mJ,actual_selected_total_energy_mJ,pred_selected_total_energy_mJ,auto_selection_rate_pct,measured_oracle_global_energy_saving_pct,measured_oracle_global_slowdown_pct,measured_oracle_global_time_ratio,measured_oracle_global_energy_ratio,global_oracle_gap_pp
2pct,1.02,launch_runtime,random_forest,65,13.976203721586034,2.0267233263121742,1.0202672332631217,0.8602379627841397,13.702274708210194,1.9999991958563612,True,0.026723326312172446,3232.870959453132,3298.3923092979408,3297.5283526452686,3297.5283786421946,568841.4193367948,489338.9837175228,490897.20540518523,3.076923076923077,19.17800556490168,1.999337919790567,1.0199933791979057,0.8082199443509832,5.201801843315648
2pct,1.02,launch_runtime,extra_trees,65,14.233083678458646,2.016093705471489,1.020160937054715,0.8576691632154135,14.76074446690795,1.9999996462925829,True,0.01609370547148714,3232.8709594531324,3298.0486673726828,3297.528367207291,3297.528378642195,568841.4193367948,487877.7441248569,484876.1910065582,7.6923076923076925,19.17800556490168,1.999337919790567,1.0199933791979057,0.8082199443509832,4.944921886443035
2pct,1.02,launch_runtime,xgboost,65,14.527236763355312,2.0765860559939675,1.0207658605599397,0.8547276323664469,14.811851560207822,1.9999999448552463,True,0.07658605599396573,3232.870959453133,3300.004307005415,3297.528376859437,3297.5283786421955,568841.4193367946,486204.47954170767,484585.4726916493,0.0,19.17800556490168,1.999337919790567,1.0199933791979057,0.8082199443509832,4.65076880154637
2pct,1.02,ptx_launch_runtime,random_forest,65,14.046818039550635,2.032424731975868,1.0203242473197587,0.8595318196044937,13.374061670947556,1.9999999738325336,True,0.03242473197586637,3232.870959453132,3298.576628385923,3297.5283777962345,3297.5283786421946,568841.4193367946,488937.3002289579,492764.2171047983,1.5384615384615385,19.17800556490168,1.999337919790567,1.0199933791979057,0.8082199443509832,5.131187525351047
2pct,1.02,ptx_launch_runtime,extra_trees,65,14.40650353541808,2.058032073908622,1.0205803207390862,0.8559349646458192,14.773515428246931,1.9999999601391982,True,0.05803207390862042,3232.870959453133,3299.4044807067557,3297.528377353547,3297.5283786421955,568841.4193367946,486891.2601491169,484803.5444888145,0.0,19.17800556490168,1.999337919790567,1.0199933791979057,0.8082199443509832,4.771502029483601
2pct,1.02,ptx_launch_runtime,xgboost,65,15.853462975401744,1.6741946312739175,1.0167419463127392,0.8414653702459826,15.580561151656136,1.9999999445786676,False,0.0,3232.870959453133,3286.995511492311,3297.528376850495,3297.5283786421955,568841.4193367946,478660.3555334861,480212.7341410766,0.0,19.17800556490168,1.999337919790567,1.0199933791979057,0.8082199443509832,3.324542589499938
5pct,1.05,ptx,random_forest,65,15.157049641976549,6.810943861761221,1.0681094386176122,0.8484295035802345,16.127813920704128,4.999940061863639,True,1.8109438617612161,3232.870959453133,3453.0599856246668,3394.5125697031854,3394.51450742579,568841.4193367946,482621.84302379267,477099.7337222641,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,4.932659654809612
5pct,1.05,ptx,extra_trees,65,15.022039982820623,6.7776192802098345,1.0677761928020983,0.8497796001717938,16.602760543222917,4.99997874062299,True,1.77761928020983,3232.870959453133,3451.982644905333,3394.513820137564,3394.51450742579,568841.4193367946,483389.83388517704,474398.0406136361,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,5.067669313965538
5pct,1.05,ptx,xgboost,65,14.902442326654208,6.894510671380183,1.0689451067138018,0.8509755767334579,16.2172107697627,4.967617521972634,True,1.8945106713801785,3232.870959453133,3455.76159274458,3393.467623697691,3394.51450742579,568841.4193367946,484070.1548900076,476591.207417237,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,5.187266970131953
5pct,1.05,launch,random_forest,65,15.40143988890823,7.034953292957868,1.0703495329295787,0.8459856011109177,13.982709461570364,4.913727037404092,True,2.034953292957864,3232.870959453133,3460.3019214722594,3391.725413872167,3394.51450742579,568841.4193367946,481231.6500744258,489301.9763738575,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,4.688269407877931
5pct,1.05,launch,extra_trees,65,15.50650947095422,7.020445581974655,1.0702044558197465,0.8449349052904578,14.537987129881314,4.99999339186139,True,2.0204455819746503,3232.870959453133,3459.832905897002,3394.5142937931955,3394.51450742579,568841.4193367946,480633.9707726242,486143.32700417726,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,4.58319982583194
5pct,1.05,launch,xgboost,65,15.50659777582224,7.09871407979461,1.070987140797946,0.8449340222417776,14.39007244582945,4.457477382302599,True,2.098714079794606,3232.870959453133,3462.3632254334234,3376.9754512697855,3394.51450742579,568841.4193367946,480633.4684579596,486984.7269923454,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,4.5831115209639215
5pct,1.05,runtime,random_forest,65,17.471592011434854,3.0000890260978075,1.030000890260978,0.8252840798856514,16.356136186973647,3.9752205009121244,False,0.0,3232.870959453133,3329.8599663355894,3361.384708601348,3394.51450742579,568841.4193367946,469455.7673582146,475800.94210215466,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.618117285351307
5pct,1.05,runtime,extra_trees,65,17.583319240585805,3.0163295190204664,1.0301632951902047,0.824166807594142,17.167809382345943,3.7012557846145766,False,0.0,3232.870959453133,3330.385000514958,3352.5277828490166,3394.51450742579,568841.4193367946,468820.21660212666,471183.8087772226,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.506390056200356
5pct,1.05,runtime,xgboost,65,17.468616808572925,2.937631840925725,1.0293763184092573,0.8253138319142708,16.73140197353421,3.668202880810867,False,0.0,3232.870959453133,3327.840806134069,3351.459225120691,3394.51450742579,568841.4193367946,469472.69154440257,473666.2748755982,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.621092488213236
5pct,1.05,ptx_launch,random_forest,65,15.084198569176388,6.986427207392976,1.0698642720739298,0.8491580143082361,15.658397070043417,4.982386272630834,True,1.9864272073929712,3232.870959453133,3458.733135744273,3393.9450783487946,3394.51450742579,568841.4193367946,483036.2501003112,479769.9711981686,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,5.005510727609773
5pct,1.05,ptx_launch,extra_trees,65,14.868188075388789,6.500744975030814,1.0650074497503081,0.8513181192461121,16.489325973408732,4.999998775647785,True,1.50074497503081,3232.870959453133,3443.0316558990125,3394.514467844062,3394.51450742579,568841.4193367946,484265.00725908903,475043.3034305857,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,5.2215212213973725
5pct,1.05,ptx_launch,xgboost,65,14.638735951830872,6.408931913214144,1.0640893191321414,0.8536126404816913,16.85139194165558,4.9999996310485795,True,1.4089319132141398,3232.870959453132,3440.0634580865562,3394.514495498065,3394.514507425789,568841.4193367946,485570.2259754343,472983.7222378748,1.5384615384615385,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,5.450973344955289
5pct,1.05,ptx_runtime,random_forest,65,17.49420119242078,2.887589041634886,1.0288758904163489,0.8250579880757922,15.960080005268672,4.016125759676625,False,0.0,3232.870959453133,3326.2229870084984,3362.707122832835,3394.51450742579,568841.4193367946,469327.15697219386,478053.8737075364,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.5955081043653827
5pct,1.05,ptx_runtime,extra_trees,65,17.607067734601543,2.8999821156195926,1.028999821156196,0.8239293226539846,17.083337003882583,3.925343395012959,False,0.0,3232.870959453133,3326.6236390983336,3359.772246129319,3394.51450742579,568841.4193367946,468685.1253316964,471664.3226538211,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.482641562184618
5pct,1.05,ptx_runtime,xgboost,65,17.161865855430747,6.0608032016312485,1.0606080320163125,0.8283813414456925,17.44140031358814,4.999999560370316,True,1.060803201631244,3232.870959453133,3428.808906068275,3394.514493213129,3394.51450742579,568841.4193367946,471217.6180200857,469627.51024076773,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.9278434413554137
5pct,1.05,launch_runtime,random_forest,65,17.471526512587243,3.0000914901326725,1.0300009149013267,0.8252847348741276,16.31786636927246,3.9203635770671763,False,0.0,3232.870959453133,3329.860045994657,3359.611255041116,3394.51450742579,568841.4193367946,469456.139942789,476018.6366763437,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.6181827841989183
5pct,1.05,launch_runtime,extra_trees,65,17.584464239409403,3.0063151621543716,1.0300631516215437,0.824155357605906,17.301093344730965,3.68549605146693,False,0.0,3232.870959453133,3330.061249280058,3352.018291012799,3394.51450742579,568841.4193367946,468813.7033745671,470425.6343938433,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.505245057376758
5pct,1.05,launch_runtime,xgboost,65,17.481184405653128,2.943974346500622,1.0294397434650062,0.8251881559434687,16.753724430438687,3.3086148748728172,False,0.0,3232.870959453133,3328.045851154902,3339.8342089030425,3394.51450742579,568841.4193367946,469401.201846795,473539.2954949119,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.608524891133033
5pct,1.05,ptx_launch_runtime,random_forest,65,17.476320543813628,3.009982961952118,1.0300998296195212,0.8252367945618637,15.915379076587977,4.0787287211179635,False,0.0,3232.870959453133,3330.17982451457,3364.7309957930297,3394.51450742579,568841.4193367946,469428.8695075174,478308.15110470034,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.613388752972533
5pct,1.05,ptx_launch_runtime,extra_trees,65,17.584789565684744,3.0129070860799523,1.0301290708607995,0.8241521043431526,17.21986752956631,3.931926472454661,False,0.0,3232.870959453133,3330.2743576743173,3359.9850685281694,3394.51450742579,568841.4193367946,468811.852783965,470887.68047369376,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.504919731101417
5pct,1.05,ptx_launch_runtime,xgboost,65,17.469978799764498,2.9427463079291893,1.029427463079292,0.825300212002355,16.88390994605591,3.1954649563256776,False,0.0,3232.870959453133,3328.0061502525546,3336.176218045687,3394.51450742579,568841.4193367946,469464.9439743772,472798.74636010395,0.0,20.08970929678616,2.93751938892739,1.029375193889274,0.7991029070321384,2.6197304970216635
