policy_name,constraint_name,constraint_limit,workload,kernel,kernel_id,selected_requested_core_clock,selected_requested_mem_clock,selected_effective_core_clock,selected_effective_mem_clock,selected_is_auto,selected_actual_time_ratio,selected_actual_energy_ratio,selected_actual_slowdown_pct,selected_actual_energy_saving_pct,selected_violates_constraint,oracle_requested_core_clock,oracle_requested_mem_clock,oracle_effective_core_clock,oracle_effective_mem_clock,oracle_is_auto,oracle_actual_time_ratio,oracle_actual_energy_ratio,oracle_actual_slowdown_pct,oracle_actual_energy_saving_pct,oracle_gap_energy_saving_pp,oracle_gap_energy_ratio,chosen_pair_train_energy_saving_pct,chosen_pair_train_slowdown_pct,auto_time_per_launch_mean_ms,auto_energy_per_launch_mean_mJ,selected_time_per_launch_ms,selected_energy_per_launch_mJ,oracle_time_per_launch_ms,oracle_energy_per_launch_mJ
loko_global_fixed_clock,2pct,1.02,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1470,9501,1470.0,9501.0,False,1.0149650803044403,0.8261142218486971,1.4965080304440326,17.38857781513029,17.38857781513029,0.1738857781513029,0.0,0.0,0.1732624922032019,59.52214290664634,0.1732624922032019,59.52214290664634,0.17585537931277026,49.17208877009109
strict_global_hindsight,2pct,1.02,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1470,9501,1470.0,9501.0,False,1.0149650803044403,0.8261142218486971,1.4965080304440326,17.38857781513029,17.38857781513029,0.1738857781513029,0.0,0.0,0.1732624922032019,59.52214290664634,0.1732624922032019,59.52214290664634,0.17585537931277026,49.17208877009109
strict_loko_global_fixed_clock,2pct,1.02,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1470,9501,1470.0,9501.0,False,1.0149650803044403,0.8261142218486971,1.4965080304440326,17.38857781513029,17.38857781513029,0.1738857781513029,0.0,0.0,0.1732624922032019,59.52214290664634,0.1732624922032019,59.52214290664634,0.17585537931277026,49.17208877009109
per_kernel_oracle,2pct,1.02,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,1470,9501,1470.0,9501.0,False,1.0149650803044403,0.8261142218486971,1.4965080304440326,17.38857781513029,False,1470,9501,1470.0,9501.0,False,1.0149650803044403,0.8261142218486971,1.4965080304440326,17.38857781513029,0.0,0.0,,,0.1732624922032019,59.52214290664634,0.17585537931277026,49.17208877009109,0.17585537931277026,49.17208877009109
best_global_hindsight,2pct,1.02,2mm,mm2_kernel1,2mm::mm2kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.198652325523643,0.03198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702
loko_global_fixed_clock,2pct,1.02,2mm,mm2_kernel1,2mm::mm2kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.198652325523643,0.03198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702
strict_global_hindsight,2pct,1.02,2mm,mm2_kernel1,2mm::mm2kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.198652325523643,0.03198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702
strict_loko_global_fixed_clock,2pct,1.02,2mm,mm2_kernel1,2mm::mm2kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,3.198652325523643,0.03198652325523643,0.0,0.0,2.134778062313273,696.625693555271,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702
per_kernel_oracle,2pct,1.02,2mm,mm2_kernel1,2mm::mm2kernel1,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,0.0,0.0,,,2.134778062313273,696.625693555271,2.084351813255523,674.3430596081702,2.084351813255523,674.3430596081702
best_global_hindsight,2pct,1.02,2mm,mm2_kernel2,2mm::mm2kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.24040106677867,0.1024040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538
loko_global_fixed_clock,2pct,1.02,2mm,mm2_kernel2,2mm::mm2kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.24040106677867,0.1024040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538
strict_global_hindsight,2pct,1.02,2mm,mm2_kernel2,2mm::mm2kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.24040106677867,0.1024040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538
strict_loko_global_fixed_clock,2pct,1.02,2mm,mm2_kernel2,2mm::mm2kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,10.24040106677867,0.1024040106677867,0.0,0.0,2.032619105691057,674.4752032520325,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538
per_kernel_oracle,2pct,1.02,2mm,mm2_kernel2,2mm::mm2kernel2,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,0.0,0.0,,,2.032619105691057,674.4752032520325,2.025129607128392,605.4062373430538,2.025129607128392,605.4062373430538
best_global_hindsight,2pct,1.02,3mm,mm3_kernel1,3mm::mm3kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,31.040967608390012,0.31040967608390013,0.0,0.0,0.329816160949868,112.27612137203168,0.329816160949868,112.27612137203168,0.33030090341624746,77.42452690498267
loko_global_fixed_clock,2pct,1.02,3mm,mm3_kernel1,3mm::mm3kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,31.040967608390012,0.31040967608390013,0.0,0.0,0.329816160949868,112.27612137203168,0.329816160949868,112.27612137203168,0.33030090341624746,77.42452690498267
strict_global_hindsight,2pct,1.02,3mm,mm3_kernel1,3mm::mm3kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,31.040967608390012,0.31040967608390013,0.0,0.0,0.329816160949868,112.27612137203168,0.329816160949868,112.27612137203168,0.33030090341624746,77.42452690498267
strict_loko_global_fixed_clock,2pct,1.02,3mm,mm3_kernel1,3mm::mm3kernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,31.040967608390012,0.31040967608390013,0.0,0.0,0.329816160949868,112.27612137203168,0.329816160949868,112.27612137203168,0.33030090341624746,77.42452690498267
per_kernel_oracle,2pct,1.02,3mm,mm3_kernel1,3mm::mm3kernel1,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,False,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,0.0,0.0,,,0.329816160949868,112.27612137203168,0.33030090341624746,77.42452690498267,0.33030090341624746,77.42452690498267
best_global_hindsight,2pct,1.02,3mm,mm3_kernel2,3mm::mm3kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,30.39562964131649,0.3039562964131649,0.0,0.0,0.3275530298067474,112.24828037995414,0.3275530298067474,112.24828037995414,0.3304146067107512,78.12970879691676
loko_global_fixed_clock,2pct,1.02,3mm,mm3_kernel2,3mm::mm3kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,30.39562964131649,0.3039562964131649,0.0,0.0,0.3275530298067474,112.24828037995414,0.3275530298067474,112.24828037995414,0.3304146067107512,78.12970879691676
strict_global_hindsight,2pct,1.02,3mm,mm3_kernel2,3mm::mm3kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,30.39562964131649,0.3039562964131649,0.0,0.0,0.3275530298067474,112.24828037995414,0.3275530298067474,112.24828037995414,0.3304146067107512,78.12970879691676
strict_loko_global_fixed_clock,2pct,1.02,3mm,mm3_kernel2,3mm::mm3kernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,30.39562964131649,0.3039562964131649,0.0,0.0,0.3275530298067474,112.24828037995414,0.3275530298067474,112.24828037995414,0.3304146067107512,78.12970879691676
per_kernel_oracle,2pct,1.02,3mm,mm3_kernel2,3mm::mm3kernel2,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,False,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,0.0,0.0,,,0.3275530298067474,112.24828037995414,0.3304146067107512,78.12970879691676,0.3304146067107512,78.12970879691676
best_global_hindsight,2pct,1.02,3mm,mm3_kernel3,3mm::mm3kernel3,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,30.298788814121924,0.30298788814121924,0.0,0.0,0.3288522854324235,113.16270963498847,0.3288522854324235,113.16270963498847,0.32986961455146435,78.87577922634532
loko_global_fixed_clock,2pct,1.02,3mm,mm3_kernel3,3mm::mm3kernel3,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,30.298788814121924,0.30298788814121924,0.0,0.0,0.3288522854324235,113.16270963498847,0.3288522854324235,113.16270963498847,0.32986961455146435,78.87577922634532
strict_global_hindsight,2pct,1.02,3mm,mm3_kernel3,3mm::mm3kernel3,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,30.298788814121924,0.30298788814121924,0.0,0.0,0.3288522854324235,113.16270963498847,0.3288522854324235,113.16270963498847,0.32986961455146435,78.87577922634532
strict_loko_global_fixed_clock,2pct,1.02,3mm,mm3_kernel3,3mm::mm3kernel3,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,30.298788814121924,0.30298788814121924,0.0,0.0,0.3288522854324235,113.16270963498847,0.3288522854324235,113.16270963498847,0.32986961455146435,78.87577922634532
per_kernel_oracle,2pct,1.02,3mm,mm3_kernel3,3mm::mm3kernel3,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,False,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,0.0,0.0,,,0.3288522854324235,113.16270963498847,0.32986961455146435,78.87577922634532,0.32986961455146435,78.87577922634532
best_global_hindsight,2pct,1.02,atax,atax_kernel1,atax::ataxkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,1.0119963497058844,0.7306481980711437,1.1996349705884368,26.935180192885632,26.935180192885632,0.2693518019288563,0.0,0.0,1.2237679882525696,296.98164464023495,1.2237679882525696,296.98164464023495,1.238448736998514,216.9891035165924
loko_global_fixed_clock,2pct,1.02,atax,atax_kernel1,atax::ataxkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,1.0119963497058844,0.7306481980711437,1.1996349705884368,26.935180192885632,26.935180192885632,0.2693518019288563,0.0,0.0,1.2237679882525696,296.98164464023495,1.2237679882525696,296.98164464023495,1.238448736998514,216.9891035165924
strict_global_hindsight,2pct,1.02,atax,atax_kernel1,atax::ataxkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,1.0119963497058844,0.7306481980711437,1.1996349705884368,26.935180192885632,26.935180192885632,0.2693518019288563,0.0,0.0,1.2237679882525696,296.98164464023495,1.2237679882525696,296.98164464023495,1.238448736998514,216.9891035165924
strict_loko_global_fixed_clock,2pct,1.02,atax,atax_kernel1,atax::ataxkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,5001,1890.0,5001.0,False,1.0119963497058844,0.7306481980711437,1.1996349705884368,26.935180192885632,26.935180192885632,0.2693518019288563,0.0,0.0,1.2237679882525696,296.98164464023495,1.2237679882525696,296.98164464023495,1.238448736998514,216.9891035165924
per_kernel_oracle,2pct,1.02,atax,atax_kernel1,atax::ataxkernel1,1890,5001,1890.0,5001.0,False,1.0119963497058844,0.7306481980711437,1.1996349705884368,26.935180192885632,False,1890,5001,1890.0,5001.0,False,1.0119963497058844,0.7306481980711437,1.1996349705884368,26.935180192885632,0.0,0.0,,,1.2237679882525696,296.98164464023495,1.238448736998514,216.9891035165924,1.238448736998514,216.9891035165924
best_global_hindsight,2pct,1.02,atax,atax_kernel2,atax::ataxkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9501,1890.0,9501.0,False,1.0183581926624277,0.880693933046719,1.8358192662427664,11.930606695328105,11.930606695328105,0.11930606695328105,0.0,0.0,1.216248784046693,241.7205739299611,1.216248784046693,241.7205739299611,1.2385769135496654,212.88184295268763
loko_global_fixed_clock,2pct,1.02,atax,atax_kernel2,atax::ataxkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9501,1890.0,9501.0,False,1.0183581926624277,0.880693933046719,1.8358192662427664,11.930606695328105,11.930606695328105,0.11930606695328105,0.0,0.0,1.216248784046693,241.7205739299611,1.216248784046693,241.7205739299611,1.2385769135496654,212.88184295268763
strict_global_hindsight,2pct,1.02,atax,atax_kernel2,atax::ataxkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9501,1890.0,9501.0,False,1.0183581926624277,0.880693933046719,1.8358192662427664,11.930606695328105,11.930606695328105,0.11930606695328105,0.0,0.0,1.216248784046693,241.7205739299611,1.216248784046693,241.7205739299611,1.2385769135496654,212.88184295268763
strict_loko_global_fixed_clock,2pct,1.02,atax,atax_kernel2,atax::ataxkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9501,1890.0,9501.0,False,1.0183581926624277,0.880693933046719,1.8358192662427664,11.930606695328105,11.930606695328105,0.11930606695328105,0.0,0.0,1.216248784046693,241.7205739299611,1.216248784046693,241.7205739299611,1.2385769135496654,212.88184295268763
per_kernel_oracle,2pct,1.02,atax,atax_kernel2,atax::ataxkernel2,1890,9501,1890.0,9501.0,False,1.0183581926624277,0.880693933046719,1.8358192662427664,11.930606695328105,False,1890,9501,1890.0,9501.0,False,1.0183581926624277,0.880693933046719,1.8358192662427664,11.930606695328105,0.0,0.0,,,1.216248784046693,241.7205739299611,1.2385769135496654,212.88184295268763,1.2385769135496654,212.88184295268763
best_global_hindsight,2pct,1.02,bicg,bicg_kernel1,bicg::bicgkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9501,1890.0,9501.0,False,1.0134672627322636,0.8602989700830403,1.3467262732263618,13.970102991695965,13.970102991695965,0.13970102991695965,0.0,0.0,1.1971323916686616,219.7598755087384,1.1971323916686616,219.7598755087384,1.2132544881125666,189.0591945657448
loko_global_fixed_clock,2pct,1.02,bicg,bicg_kernel1,bicg::bicgkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9501,1890.0,9501.0,False,1.0134672627322636,0.8602989700830403,1.3467262732263618,13.970102991695965,13.970102991695965,0.13970102991695965,0.0,0.0,1.1971323916686616,219.7598755087384,1.1971323916686616,219.7598755087384,1.2132544881125666,189.0591945657448
strict_global_hindsight,2pct,1.02,bicg,bicg_kernel1,bicg::bicgkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9501,1890.0,9501.0,False,1.0134672627322636,0.8602989700830403,1.3467262732263618,13.970102991695965,13.970102991695965,0.13970102991695965,0.0,0.0,1.1971323916686616,219.7598755087384,1.1971323916686616,219.7598755087384,1.2132544881125666,189.0591945657448
strict_loko_global_fixed_clock,2pct,1.02,bicg,bicg_kernel1,bicg::bicgkernel1,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9501,1890.0,9501.0,False,1.0134672627322636,0.8602989700830403,1.3467262732263618,13.970102991695965,13.970102991695965,0.13970102991695965,0.0,0.0,1.1971323916686616,219.7598755087384,1.1971323916686616,219.7598755087384,1.2132544881125666,189.0591945657448
per_kernel_oracle,2pct,1.02,bicg,bicg_kernel1,bicg::bicgkernel1,1890,9501,1890.0,9501.0,False,1.0134672627322636,0.8602989700830403,1.3467262732263618,13.970102991695965,False,1890,9501,1890.0,9501.0,False,1.0134672627322636,0.8602989700830403,1.3467262732263618,13.970102991695965,0.0,0.0,,,1.1971323916686616,219.7598755087384,1.2132544881125666,189.0591945657448,1.2132544881125666,189.0591945657448
best_global_hindsight,2pct,1.02,bicg,bicg_kernel2,bicg::bicgkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,13.445783083985907,0.13445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646
loko_global_fixed_clock,2pct,1.02,bicg,bicg_kernel2,bicg::bicgkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,13.445783083985907,0.13445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646
strict_global_hindsight,2pct,1.02,bicg,bicg_kernel2,bicg::bicgkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,13.445783083985907,0.13445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646
strict_loko_global_fixed_clock,2pct,1.02,bicg,bicg_kernel2,bicg::bicgkernel2,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,13.445783083985907,0.13445783083985907,0.0,0.0,0.6395367694078526,134.00882465788465,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646
per_kernel_oracle,2pct,1.02,bicg,bicg_kernel2,bicg::bicgkernel2,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,False,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,0.0,0.0,,,0.6395367694078526,134.00882465788465,0.638950677229747,115.99028878098646,0.638950677229747,115.99028878098646
best_global_hindsight,2pct,1.02,correlation,corr_kernel,correlation::corrkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.0183902424316302,0.8389598343549344,1.8390242431630233,16.104016564506562,16.104016564506562,0.16104016564506562,0.0,0.0,1351.50475,243653.5,1351.50475,243653.5,1376.35925,204415.5
loko_global_fixed_clock,2pct,1.02,correlation,corr_kernel,correlation::corrkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.0183902424316302,0.8389598343549344,1.8390242431630233,16.104016564506562,16.104016564506562,0.16104016564506562,0.0,0.0,1351.50475,243653.5,1351.50475,243653.5,1376.35925,204415.5
strict_global_hindsight,2pct,1.02,correlation,corr_kernel,correlation::corrkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.0183902424316302,0.8389598343549344,1.8390242431630233,16.104016564506562,16.104016564506562,0.16104016564506562,0.0,0.0,1351.50475,243653.5,1351.50475,243653.5,1376.35925,204415.5
strict_loko_global_fixed_clock,2pct,1.02,correlation,corr_kernel,correlation::corrkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.0183902424316302,0.8389598343549344,1.8390242431630233,16.104016564506562,16.104016564506562,0.16104016564506562,0.0,0.0,1351.50475,243653.5,1351.50475,243653.5,1376.35925,204415.5
per_kernel_oracle,2pct,1.02,correlation,corr_kernel,correlation::corrkernel,1890,9251,1890.0,9251.0,False,1.0183902424316302,0.8389598343549344,1.8390242431630233,16.104016564506562,False,1890,9251,1890.0,9251.0,False,1.0183902424316302,0.8389598343549344,1.8390242431630233,16.104016564506562,0.0,0.0,,,1351.50475,243653.5,1376.35925,204415.5,1376.35925,204415.5
best_global_hindsight,2pct,1.02,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,17.66388290444536,0.1766388290444536,0.0,0.0,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6129427555773475,86.04719293944595
loko_global_fixed_clock,2pct,1.02,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,17.66388290444536,0.1766388290444536,0.0,0.0,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6129427555773475,86.04719293944595
strict_global_hindsight,2pct,1.02,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,17.66388290444536,0.1766388290444536,0.0,0.0,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6129427555773475,86.04719293944595
strict_loko_global_fixed_clock,2pct,1.02,correlation,mean_kernel,correlation::meankernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,17.66388290444536,0.1766388290444536,0.0,0.0,0.6022942664418213,104.5072271741749,0.6022942664418213,104.5072271741749,0.6129427555773475,86.04719293944595
per_kernel_oracle,2pct,1.02,correlation,mean_kernel,correlation::meankernel,1890,9251,1890.0,9251.0,False,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,False,1890,9251,1890.0,9251.0,False,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,0.0,0.0,,,0.6022942664418213,104.5072271741749,0.6129427555773475,86.04719293944595,0.6129427555773475,86.04719293944595
best_global_hindsight,2pct,1.02,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,2.952584258979396,0.02952584258979396,0.0,0.0,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0469944358810481,15.60381029362006
loko_global_fixed_clock,2pct,1.02,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,2.952584258979396,0.02952584258979396,0.0,0.0,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0469944358810481,15.60381029362006
strict_global_hindsight,2pct,1.02,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,2.952584258979396,0.02952584258979396,0.0,0.0,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0469944358810481,15.60381029362006
strict_loko_global_fixed_clock,2pct,1.02,correlation,reduce_kernel,correlation::reducekernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1890,9251,1890.0,9251.0,False,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,2.952584258979396,0.02952584258979396,0.0,0.0,0.0463599376923932,16.07854281793569,0.0463599376923932,16.07854281793569,0.0469944358810481,15.60381029362006
per_kernel_oracle,2pct,1.02,correlation,reduce_kernel,correlation::reducekernel,1890,9251,1890.0,9251.0,False,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,False,1890,9251,1890.0,9251.0,False,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,0.0,0.0,,,0.0463599376923932,16.07854281793569,0.0469944358810481,15.60381029362006,0.0469944358810481,15.60381029362006
best_global_hindsight,2pct,1.02,correlation,std_kernel,correlation::stdkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,9251,1965.0,9251.0,False,1.0045048701204624,0.9533916955383442,0.4504870120462412,4.660830446165576,4.660830446165576,0.04660830446165576,0.0,0.0,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331,0.6071975713418336,94.61432908318154
loko_global_fixed_clock,2pct,1.02,correlation,std_kernel,correlation::stdkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,9251,1965.0,9251.0,False,1.0045048701204624,0.9533916955383442,0.4504870120462412,4.660830446165576,4.660830446165576,0.04660830446165576,0.0,0.0,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331,0.6071975713418336,94.61432908318154
strict_global_hindsight,2pct,1.02,correlation,std_kernel,correlation::stdkernel,auto,auto,auto,auto,True,1.0,1.0,0.0,0.0,False,1965,9251,1965.0,9251.0,False,1.0045048701204624,0.9533916955383442,0.4504870120462412,4.660830446165576,4.660830446165576,0.04660830446165576,0.0,0.0,0.604474492263056,99.23972437137331,0.604474492263056,99.23972437137331,0.6071975713418336,94.61432908318154
