constraint_name,constraint_limit,feature_set,model,n_kernels,mean_selected_energy_saving_pct,median_selected_energy_saving_pct,weighted_selected_energy_saving_pct,mean_oracle_energy_saving_pct,median_oracle_energy_saving_pct,weighted_oracle_energy_saving_pct,weighted_oracle_gap_pp,mean_oracle_gap_pp,median_oracle_gap_pp,mean_selected_slowdown_pct,median_selected_slowdown_pct,p90_selected_slowdown_pct,weighted_selected_slowdown_pct,weighted_oracle_slowdown_pct,weighted_selected_time_ratio,weighted_oracle_time_ratio,violation_count,violation_rate_pct,max_violation_over_bound_pct,mean_violation_over_bound_pct,max_violating_slowdown_pct,auto_selection_rate_pct,no_pred_feasible_rate_pct
5pct,1.05,ptx,xgboost,65,15.408128630552241,13.49567597795912,13.334715086554905,27.924988769473153,30.298788814121924,19.488570768264168,6.153855681709263,12.516860138920915,1.313249004218818,2.612213108271384,1.3430227567936992,4.832001350200544,1.605217658531699,2.0943865993294564,1.016052176585317,1.0209438659932946,7,10.76923076923077,71.0310633071016,12.483486860074382,76.0310633071016,0.0,0.0
5pct,1.05,launch,random_forest,65,17.224491075988528,13.527501640140894,13.993210039348657,27.924988769473153,30.298788814121924,19.488570768264168,5.495360728915511,10.700497693484628,2.9493829465650823,3.268281406804995,1.1579985355715916,4.901336979788754,2.030060748154283,2.0943865993294564,1.0203006074815428,1.0209438659932946,7,10.76923076923077,72.70443043561147,19.399036512926383,77.70443043561148,3.076923076923077,0.0
5pct,1.05,launch,extra_trees,65,18.42425792931706,14.360327653339422,13.585906211965016,27.924988769473153,30.298788814121924,19.488570768264168,5.902664556299152,9.500730840156093,2.6241000563255295,4.225850018806175,1.3430227567936992,8.66429545656906,1.6167753024888487,2.0943865993294564,1.0161677530248885,1.0209438659932946,11,16.923076923076923,72.80841139135134,16.763392296876965,77.80841139135136,0.0,0.0
5pct,1.05,launch,xgboost,65,18.750915115557397,14.360327653339422,14.627102500086641,27.924988769473153,30.298788814121924,19.488570768264168,4.861468268177527,9.174073653915757,1.2614811590966113,7.912072228287971,1.7096394320884167,20.307329993472912,2.339942035244591,2.0943865993294564,1.023399420352446,1.0209438659932946,13,20.0,186.59785346170764,32.05200771773995,191.59785346170764,0.0,0.0
5pct,1.05,runtime,random_forest,65,20.397526337441185,14.949098577328023,14.083862374233991,27.924988769473153,30.298788814121924,19.488570768264168,5.404708394030177,7.52746243203197,0.9384870257576399,1.266852839205759,1.0787610369741518,3.3696191017998083,2.0460574933519826,2.0943865993294564,1.0204605749335198,1.0209438659932946,3,4.615384615384616,3.7145619905839755,3.5365265866551012,8.71456199058398,0.0,0.0
5pct,1.05,runtime,extra_trees,65,20.207126228150635,16.12540102548695,15.425883483968427,27.924988769473153,30.298788814121924,19.488570768264168,4.062687284295741,7.71786254132252,0.0,0.7999052383686582,1.3430227567936992,4.205378504041311,1.5446927070292382,2.0943865993294564,1.0154469270702924,1.0209438659932946,4,6.153846153846154,3.5888956555466756,2.52254500884605,8.588895655546679,0.0,0.0
5pct,1.05,runtime,xgboost,65,22.241287926838556,17.66388290444536,14.261124918027646,27.924988769473153,30.298788814121924,19.488570768264168,5.227445850236522,5.683700842634597,0.0,1.3996056435547692,1.3467262732263618,4.382031812016112,2.011509144544932,2.0943865993294564,1.0201150914454493,1.0209438659932946,4,6.153846153846154,16.12829398945528,5.679010917126526,21.128293989455283,0.0,0.0
5pct,1.05,ptx_launch,random_forest,65,15.58849531613578,12.492562168059463,14.068152104248632,27.924988769473153,30.298788814121924,19.488570768264168,5.420418664015536,12.336493453337374,3.5926998261122876,1.2406689830462103,1.0787610369741518,3.3696191017998083,2.047261251845378,2.0943865993294564,1.0204726125184538,1.0209438659932946,4,6.153846153846154,3.5888956555466756,1.9234506163673282,8.588895655546679,1.5384615384615385,0.0
5pct,1.05,ptx_launch,extra_trees,65,15.154834654207374,12.861025199452204,14.030237560149017,27.924988769473153,30.298788814121924,19.488570768264168,5.458333208115151,12.770154115265782,6.436856970144067,1.61270286249251,1.1579985355715916,3.1913991354594895,2.0479726719838665,2.0943865993294564,1.0204797267198387,1.0209438659932946,6,9.230769230769232,23.466152639444115,6.666638336733355,28.466152639444118,0.0,0.0
5pct,1.05,ptx_launch,xgboost,65,14.743782277401154,12.492562168059463,14.070348930573374,27.924988769473153,30.298788814121924,19.488570768264168,5.418221837690794,13.181206492072,8.043239859821906,1.5102506815337782,1.1579985355715916,4.134372736137679,2.046654598041653,2.0943865993294564,1.0204665459804165,1.0209438659932946,6,9.230769230769232,12.290469709920515,4.163287867039389,17.29046970992052,0.0,0.0
5pct,1.05,ptx_runtime,random_forest,65,19.853637703850964,14.360327653339422,14.093759092920365,27.924988769473153,30.298788814121924,19.488570768264168,5.394811675343803,8.07135106562219,1.23300010805837,1.2589526450977002,1.1579985355715916,3.3696191017998083,2.0460819379318984,2.0943865993294564,1.020460819379319,1.0209438659932946,4,6.153846153846154,3.7145619905839755,1.879846033825927,8.71456199058398,0.0,0.0
5pct,1.05,ptx_runtime,extra_trees,65,19.667952336581106,15.565410041074411,14.346425813340446,27.924988769473153,30.298788814121924,19.488570768264168,5.142144954923722,8.257036432892049,0.4754932138794956,0.9959445519761083,1.413860061423411,4.008675049994693,2.0461770739302665,2.0943865993294564,1.0204617707393027,1.0209438659932946,5,7.6923076923076925,3.5888956555466756,2.1408367855099275,8.588895655546679,0.0,0.0
5pct,1.05,ptx_runtime,xgboost,65,21.532800982142106,17.66388290444536,16.392418776824748,27.924988769473153,30.298788814121924,19.488570768264168,3.09615199143942,6.392187787331048,0.5626300390020873,1.1391406299811657,1.0975039325036962,3.7741173669641457,2.046390457033098,2.0943865993294564,1.020463904570331,1.0209438659932946,3,4.615384615384616,3.5888956555466756,2.3160484993820134,8.588895655546679,0.0,0.0
5pct,1.05,launch_runtime,random_forest,65,20.257017119074998,14.795144554058437,14.080751892772403,27.924988769473153,30.298788814121924,19.488570768264168,5.407818875491765,7.667971650398157,0.9384870257576399,1.208370419000718,1.0787610369741518,3.1913991354594895,2.0472589003418307,2.0943865993294564,1.0204725890034183,1.0209438659932946,2,3.076923076923077,3.7145619905839755,3.6517288230653255,8.71456199058398,0.0,0.0
5pct,1.05,launch_runtime,extra_trees,65,21.2314223986817,17.66388290444536,15.425038086200527,27.924988769473153,30.298788814121924,19.488570768264168,4.0635326820636415,6.693566370791455,0.0,1.0466863235303876,1.413860061423411,4.253145862859635,1.5447563818830723,2.0943865993294564,1.0154475638188307,1.0209438659932946,4,6.153846153846154,3.7145619905839755,2.6608683799370256,8.71456199058398,0.0,0.0
5pct,1.05,launch_runtime,xgboost,65,22.074697637803002,17.66388290444536,15.256443083989968,27.924988769473153,30.298788814121924,19.488570768264168,4.2321276842742,5.850291131670154,0.0,1.3479051984209474,1.0975039325036962,4.462600254302838,1.545369896983928,2.0943865993294564,1.0154536989698393,1.0209438659932946,6,9.230769230769232,3.5888956555466756,1.9622520775045709,8.588895655546679,0.0,0.0
5pct,1.05,ptx_launch_runtime,random_forest,65,19.870908425598465,14.360327653339422,14.093772063922538,27.924988769473153,30.298788814121924,19.488570768264168,5.39479870434163,8.054080343874691,1.1161619342460014,1.2521409234579943,1.1579985355715916,3.3696191017998083,2.0460714536138402,2.0943865993294564,1.0204607145361384,1.0209438659932946,4,6.153846153846154,3.7145619905839755,1.879846033825927,8.71456199058398,0.0,0.0
5pct,1.05,ptx_launch_runtime,extra_trees,65,21.065877704057854,17.66388290444536,14.347120348443754,27.924988769473153,30.298788814121924,19.488570768264168,5.141450419820414,6.8591110654152985,0.0,1.168772131751755,1.6146357801475997,4.253145862859635,2.0462548825969096,2.0943865993294564,1.020462548825969,1.0209438659932946,4,6.153846153846154,3.5888956555466756,2.52254500884605,8.588895655546679,0.0,0.0
5pct,1.05,ptx_launch_runtime,xgboost,65,20.648224509447157,16.104016564506562,16.385549120662514,27.924988769473153,30.298788814121924,19.488570768264168,3.103021647601654,7.276764260025996,1.0372486437402628,1.1027609073312563,1.1579985355715916,3.7741173669641457,2.046414986654166,2.0943865993294564,1.0204641498665417,1.0209438659932946,3,4.615384615384616,3.5888956555466756,2.3160484993820134,8.588895655546679,0.0,0.0
