workload,kernel,kernel_id,effective_core_clock,effective_mem_clock,feature_set,model,requested_core_clock,requested_mem_clock,time_per_launch_mean_ms,energy_per_launch_mean_mJ,auto_time_per_launch_mean_ms,auto_energy_per_launch_mean_mJ,actual_time_ratio,actual_energy_ratio,pred_time_ratio,pred_energy_ratio,is_virtual_auto,pred_time_per_launch_ms,pred_energy_per_launch_mJ,global_limit,allowed_total_time_ms,auto_total_time_ms,solver_pred_objective_energy_mJ,constraint_name,constraint_limit,selected_actual_energy_saving_pct
3mm,mm3_kernel3,3mm::mm3kernel3,1890.0,810.0,ptx_launch_runtime,random_forest,1890,810,0.3298696145514644,78.87577922634532,0.3288522854324235,113.16270963498847,1.003093574726729,0.6970121118587808,1.0190253778455298,0.7121269219919765,False,0.3351088244181414,80.58621209663612,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,30.298788814121924
atax,atax_kernel1,atax::ataxkernel1,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,1.2437582690872917,255.6010942551604,1.2237679882525696,296.98164464023495,1.016335025124547,0.8606629361380124,1.0131521778783874,0.8824111106822562,False,1.2398632025159437,262.05990289923284,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,13.933706386198763
atax,atax_kernel2,atax::ataxkernel2,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,1.238557839980183,215.1503591776072,1.216248784046693,241.7205739299611,1.0183425103696826,0.8900788033042953,1.0190870552026536,0.8769990988935485,False,1.2394633917279525,211.98872552060726,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,10.992119669570465
bicg,bicg_kernel1,bicg::bicgkernel1,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,1.2126418525703202,192.02400581959265,1.1971323916686616,219.7598755087384,1.0129555101921854,0.8737901101147881,1.021238284910761,0.8888662764993998,False,1.2225574304788214,195.33714226742393,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,12.620988988521187
bicg,bicg_kernel2,bicg::bicgkernel2,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.6587816864295125,122.08260869565216,0.6395367694078526,134.00882465788465,1.030091963343216,0.9110042492150848,1.0175046649061843,0.8742333746384373,False,0.6507316462515208,117.15498701199313,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,8.899575078491518
correlation,corr_kernel,correlation::corrkernel,1950.0,9251.0,ptx_launch_runtime,random_forest,1950,9251,1341.242,222262.5,1351.50475,243653.5,0.9924064269844408,0.9122072943750038,0.9953909627646608,0.9343073546444308,False,1345.2756142835121,227647.25703485683,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,8.779270562499619
correlation,mean_kernel,correlation::meankernel,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.6129427555773473,86.04719293944595,0.6022942664418213,104.5072271741749,1.0176798779746556,0.8233611709555464,1.0160364497510563,0.8483495127736901,False,0.6119529281809649,88.65865525454062,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,17.66388290444536
correlation,reduce_kernel,correlation::reducekernel,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0483825089023068,10.704443412292925,0.0463599376923932,16.07854281793569,1.0436275653201637,0.6657595488287699,1.0188775849247045,0.715525629816347,False,0.04723510135328536,11.504609476332538,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,33.424045117123015
correlation,std_kernel,correlation::stdkernel,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.6182232937685459,86.90046983184965,0.604474492263056,99.23972437137331,1.022745048271626,0.875662144189882,1.0169483582843792,0.8667477549335657,False,0.6147193425316986,86.01580829911369,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,12.433785581011803
covariance,covar_kernel,covariance::covarkernel,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,1377.6605,208492.5,1348.81175,242987.75,1.021388270082908,0.8580370821162795,1.0178603544828977,0.8511191683922601,False,1372.9020059856975,206811.5317095064,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,14.19629178837205
covariance,mean_kernel,covariance::meankernel,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.6118324972470328,86.38272360210449,0.6037243419463898,104.34581019077515,1.013430227567937,0.8278504277667804,1.0178394584853194,0.848326787986703,False,0.6144944572811192,88.51934599901047,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,17.21495722332196
covariance,reduce_kernel,covariance::reducekernel,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0471385864185309,10.03022503794628,0.0462931264350788,15.581790237760163,1.018263186104697,0.6437145465891021,1.0127296098750966,0.6510957738560628,False,0.04688241987449588,10.145237772917298,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,35.62854534108979
doitgen,kernel1,doitgen::kernel1,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.0249759432147977,4.080097705713986,0.0242435354754874,4.764261228368753,1.0302104344496634,0.8563967234666058,1.0163476866343388,0.8965862133503656,False,0.024639861196349144,4.271570934155101,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,14.360327653339422
doitgen,kernel2,doitgen::kernel2,1890.0,810.0,ptx_launch_runtime,random_forest,1890,810,0.0063112227396469,0.4520190225735365,0.0062991934528833,0.6842749768820062,1.0019096550778408,0.6605809621056491,1.0195818686387732,0.6187431597242448,False,0.006422543431607881,0.42339046131620706,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,33.94190378943509
euler3d,compute_flux,euler3d::computeflux,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.025022219664403,8.402651346441601,0.0256531047822317,8.83643649087523,0.9754070658041488,0.9509094933368708,1.0056271863278126,0.939525809335858,False,0.025797459582728215,8.30206014573446,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,4.90905066631292
euler3d,compute_step_factor,euler3d::computestepfactor,1890.0,810.0,ptx_launch_runtime,random_forest,1890,810,0.0077916932391581,0.9038471961702992,0.0072604597604343,1.4915873221009406,1.0731680218956303,0.605963313563973,1.093566214561238,0.6342597308952586,False,0.007939793496192329,0.946053773522522,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,39.4036686436027
euler3d,time_step,euler3d::timestep,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0096393539332341,1.4349287074808947,0.0088314572408104,2.095693965829387,1.0914794320342045,0.6847033636006156,1.0876291258112245,0.6703432787348449,False,0.009605350118461824,1.4048343642789012,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,31.529663639938445
fdtd2d,step1,fdtd2d::step1,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0677693277310924,14.8,0.0677983972664036,22.852255623805068,0.9995712356562504,0.6476384757652949,1.0081255036105006,0.6557683673129051,False,0.06834929338817791,14.985786359839803,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,35.236152423470514
fdtd2d,step2,fdtd2d::step2,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0681541082819911,14.822869527288589,0.067651138562286,22.77645482958773,1.0074347561681023,0.6507979243562064,1.0026777574660188,0.650340967592158,False,0.06783229190365583,14.812461672193164,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,34.92020756437936
fdtd2d,step3,fdtd2d::step3,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0868986774187942,19.4666921566242,0.0867349905459087,29.282460492306623,1.0018872069029494,0.6647901791496887,1.0121393236341787,0.6615825773640556,False,0.08778789466655292,19.372765684061346,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,33.52098208503113
gemm,gemm_kernel,gemm::gemmkernel,1890.0,810.0,ptx_launch_runtime,random_forest,1890,810,0.3282287395709623,67.08839308261611,0.3255344401041666,103.93723958333334,1.0082765420025408,0.6454702217565333,1.0394796766034364,0.7697071001600713,False,0.33838643452275985,80.00123127833008,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,35.45297782434667
gemver,gemver_kernel1,gemver::gemverkernel1,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.1844918456202494,42.036676260054605,0.1792517209235623,60.94808547253693,1.0292333299211205,0.6897128258277487,1.023261118529049,0.6664045720369155,False,0.1834213164505013,40.61608281579532,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,31.028717417225128
gemver,gemver_kernel2,gemver::gemverkernel2,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,1.2203355295265983,193.35602733040508,1.1949811230585423,212.01003584229392,1.0212174117053512,0.9120135589913072,1.017928733182002,0.8805748107428787,False,1.216405620771388,186.6906971874189,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,8.798644100869279
gemver,gemver_kernel3,gemver::gemverkernel3,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.697876622470342,127.86196789951153,0.6776776904310111,142.11371645432365,1.0298061044720006,0.8997158830942773,1.0200974997677803,0.8927216031480857,False,0.6912973176570782,126.8679847824363,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,10.02841169057227
gesummv,gesummv_kernel,gesummv::gesummvkernel,1890.0,5001.0,ptx_launch_runtime,random_forest,1890,5001,1.4360054566341185,234.58587018954623,1.413187623622492,303.2195535461995,1.016146357801476,0.773650206413235,1.0678554136064262,0.8253657150303346,False,1.5090800543268788,250.2670236238378,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,22.6349793586765
gramschmidt,kernel1,gramschmidt::kernel1,1890.0,9501.0,ptx_launch_runtime,random_forest,1890,9501,0.0816032836649095,10.69585298581757,0.0796207363291824,12.213621452912513,1.024899886978318,0.8757314959411151,0.9074093576007926,0.9675932218364062,False,0.07224860120416549,11.817817331913867,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,12.42685040588849
gramschmidt,kernel2,gramschmidt::kernel2,1890.0,810.0,ptx_launch_runtime,random_forest,1890,810,0.0067711090434951,0.4955580361256095,0.0068690622239501,0.7647887149798805,0.9857399485895656,0.6479672443109288,1.0051002998626026,0.6212858261354137,False,0.006904096501067122,0.47515238860531656,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,35.203275568907124
gramschmidt,kernel3,gramschmidt::kernel3,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,1.17304105090312,163.3373211353507,1.1533431734317343,177.33694649446494,1.0170789387973531,0.9210563526898712,1.022872447881318,0.8851044014224526,False,1.1797229550553257,156.9617118770689,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,7.894364731012882
hotspot3d,hotspotOpt1,hotspot3d::hotspotopt1,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0398376942076328,8.593936738108518,0.0382728219102585,13.520491113118291,1.0408872985912454,0.6356231194716165,1.0451326024886027,0.6744294213202423,False,0.04000017396765128,9.118616997385848,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,36.43768805283835
hotspot,calculate_temp,hotspot::calculatetemp,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0115245864987461,1.6858404631951616,0.0092787035834245,2.4721231465845195,1.2420470591746944,0.6819403254746089,1.1315443606499784,0.6785545572585832,False,0.010499264713966741,1.6774704272193541,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,31.805967452539107
jacobi1d,kernel1,jacobi1d::kernel1,1950.0,810.0,ptx_launch_runtime,random_forest,1950,810,0.0059607292763098,0.502211309295916,0.0058807652047093,0.6770520917869283,1.0135975623608413,0.7417616980850632,0.9630490623036754,0.7027380094335521,False,0.005663465416023373,0.4757902392651686,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,25.82383019149368
jacobi1d,kernel2,jacobi1d::kernel2,1950.0,810.0,ptx_launch_runtime,random_forest,1950,810,0.0060303885591157,0.5020353232822647,0.0063036988755488,0.6731565192066941,0.9566428660649966,0.7457928564279622,0.9694324097136988,0.7123483111934793,False,0.006111009991032807,0.4795219096257694,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,25.420714357203778
jacobi2d,kernel1,jacobi2d::kernel1,1470.0,9501.0,ptx_launch_runtime,random_forest,1470,9501,0.0172106299415873,3.3372722610225147,0.0169041370986554,5.46050367325136,1.0181312326765428,0.6111656471124385,1.0441518006970194,0.6937724711546801,False,0.017650485190790325,3.7883471271408036,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,38.883435288756154
jacobi2d,kernel2,jacobi2d::kernel2,1470.0,9501.0,ptx_launch_runtime,random_forest,1470,9501,0.0169419705481726,3.0300244641271865,0.0164680881897647,4.615767181128919,1.0287757967377436,0.6564508878426807,1.0282205330007697,0.6466833156751787,False,0.016932826415983537,2.9849396250771223,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,34.35491121573193
kmeans,kmeansPoint,kmeans::kmeanspoint,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,2.4198838896952104,585.1136913401065,2.374225546058879,794.7644824311491,1.0192308366457106,0.736210165746549,1.1124829432191592,0.6801674028313776,False,2.641285423345697,540.5728938778186,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,26.378983425345105
lavamd,kernel_gpu_cuda,lavamd::kernelgpucuda,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.6419896007189627,218.0766465528309,0.6408376265538895,217.95347943098807,1.0017976069402603,1.0005651073897257,1.0139477070741645,0.8967186426196107,False,0.649775842051166,195.44294822957684,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,-0.05651073897257053
mvt,kernel1,mvt::kernel1,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.4619176905311778,94.71852193995382,0.460322592524397,111.79534155772416,1.003465174277094,0.8472492737190401,1.0216537484770452,0.8925942426860158,False,0.47029030216122164,99.78787823354126,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,15.275072628095987
mvt,kernel2,mvt::kernel2,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,1.2076701279884088,193.0125573532963,1.182297635933806,214.6075650118204,1.0214603254573569,0.8993744341801992,1.0091418905966658,0.8629066657674587,False,1.1931060715742094,185.18629837282307,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,10.062556581980076
myocyte,solver_2,myocyte::solver2,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,454.5405,58750.16666666666,443.8926666666667,62705.25,1.023987405363759,0.9369258023318088,1.0268382149281752,0.8987247351310456,False,455.8059534597075,56354.75919757599,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,6.307419766819122
nn,euclid,nn::euclid,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.1507804046922589,34.786918367962365,0.1508754978877489,51.16599275799638,0.9993697240650647,0.6798835807309878,1.0082925690793525,0.6612691640926145,False,0.15212664337636475,33.83449326104903,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,32.01164192690123
nw,shared_2,nw::shared2,1890.0,810.0,ptx_launch_runtime,random_forest,1890,810,0.0091337262032808,0.7986729411806343,0.0084325397762344,1.4027999365873896,1.0831524600717055,0.5693420140320057,1.056690334550793,0.6007423875791442,False,0.008910583277261998,0.8427213832013805,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,43.06579859679943
particlefilter,find_index,particlefilter::findindex,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,29.71855621301775,4917.10650887574,28.80391379310345,5425.362068965517,1.0317541021155705,0.906318591528272,1.018636297589312,0.9369494476287892,False,29.340712102288613,5083.289993703426,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,9.368140847172802
particlefilter,likelihood,particlefilter::likelihood,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,6.39419820971867,1108.537084398977,6.209976426799008,1225.0111662531017,1.0296654560755911,0.9049199835374726,1.0218939151390984,0.9164839810165084,False,6.345937123703147,1122.7031104373184,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,9.50800164625274
particlefilter,normalize_weights,particlefilter::normalizeweights,1890.0,810.0,ptx_launch_runtime,random_forest,1890,810,7.587107775785165,507.7907584954247,7.351093979441997,1018.2613803230544,1.0321059419187404,0.4986840985114477,1.1009379037550908,0.5761247826334509,False,8.093097996033542,586.6456164026574,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,50.13159014885523
particlefilter,sum,particlefilter::sum,1890.0,810.0,ptx_launch_runtime,random_forest,1890,810,0.0122625015960409,0.8225484434741195,0.0117943472199616,1.6474419306824428,1.0396931146207873,0.4992882772708011,1.0398395560138691,0.5892636190327183,False,0.012264228776678281,0.9707775942201848,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,50.07117227291988
pathfinder,dynproc,pathfinder::dynproc,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.02204249344237,3.97641457447043,0.0196384567346025,6.037481883559895,1.1224147467520524,0.6586213675105568,1.0799013285261274,0.6738416372459182,False,0.02120759551790011,4.068306677260569,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,34.13786324894432
pre_euler3d,compute_flux,preeuler3d::computeflux,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0588173840416897,12.623839828724018,0.0512522730301259,17.42720665867134,1.147605375611674,0.7243754019777295,1.1588469214414394,0.6895999638513974,False,0.059393538817837516,12.017801081850589,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,27.562459802227046
pre_euler3d,compute_flux_contributions,preeuler3d::computefluxcontributions,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.012297601479645,1.8677591838340908,0.0109878013673192,2.609109748138121,1.119204931772931,0.7158607203728923,1.128554765331939,0.6786225683555042,False,0.012400335593608878,1.7706007584028742,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,28.413927962710773
pre_euler3d,compute_step_factor,preeuler3d::computestepfactor,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.007888,1.3959613488463811,0.0072640945028315,1.5152429545646051,1.0858889565554668,0.9212788910458926,1.0203189341189534,0.8915384176482172,False,0.007411693160468385,1.3508973060651375,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,7.872110895410744
pre_euler3d,time_step,preeuler3d::timestep,1470.0,9501.0,ptx_launch_runtime,random_forest,1470,9501,0.009361193437442,1.3328946062783529,0.0080555347902019,1.9303712630418952,1.1620821809159334,0.6904861421206439,1.0872252302675962,0.6708121546367646,False,0.008758180667205894,1.2949165062100263,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,30.951385787935614
srad_v1,compress,sradv1::compress,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0472129098051065,9.3481927028252,0.0468210132034834,14.976018353778445,1.0083701008331436,0.6242108203925013,1.0204627322612665,0.6577566509871288,False,0.047779099060867504,9.850575677503084,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,37.57891796074987
srad_v1,extract,sradv1::extract,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0471987709560489,9.222473946533755,0.0467676313229571,14.500636037114637,1.0092187613718244,0.6360047878540409,1.0146153940645743,0.6527692120354369,False,0.04745115868420885,9.465568759959982,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,36.39952121459591
srad_v1,prepare,sradv1::prepare,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.0682055437332896,14.632864080318656,0.0676408279220779,22.657237554112555,1.0083487418554702,0.6458361945215435,1.0351065027730175,0.672411562974154,False,0.07001546083509352,15.234988516437523,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,35.41638054784565
srad_v1,reduce,sradv1::reduce,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,0.1168118166526492,31.698252499766376,0.1156414265229659,36.027290809010594,1.0101208551716618,0.8798400264900988,0.9974534746846078,0.9306818712629514,False,0.11534694270281709,33.52994642666451,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,12.015997350990116
srad_v1,srad,sradv1::srad,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.1319002585206289,33.93705814076184,0.131279491690078,45.71882794654344,1.0047285895348863,0.7422993909739465,1.058082574409127,0.7023207973906901,False,0.1389045425345593,32.109283699184154,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,25.77006090260535
srad_v1,srad2,sradv1::srad2,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.1458681661707217,34.71033899294008,0.1452390856014175,50.05771632730124,1.004331344876617,0.6934063624873998,1.013453599819165,0.6907384112256469,False,0.1471930741372004,34.57678744550419,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,30.659363751260017
streamcluster,compute_cost,streamcluster::computecost,1470.0,9251.0,ptx_launch_runtime,random_forest,1470,9251,0.3890467631497044,80.62605042016807,0.3867962404270132,126.6268275702019,1.0058183676247905,0.6367217118779115,1.107356134066866,0.6995195134898218,False,0.4283211894708554,88.57793681666718,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,36.32782881220885
syr2k,syr2k_kernel,syr2k::syr2kkernel,1890.0,9251.0,ptx_launch_runtime,random_forest,1890,9251,15.70537304075235,3376.959247648903,15.537757763975156,3970.515527950311,1.0107876103697415,0.8505090142267198,1.0117220688945334,0.8754322080908734,False,15.719892430951045,3475.917175892641,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,14.949098577328023
syrk,syrk_kernel,syrk::syrkkernel,1890.0,5001.0,ptx_launch_runtime,random_forest,1890,5001,8.069104838709677,1471.4290322580646,7.959238473767885,1987.608903020668,1.0138036277344735,0.7403010874130523,1.0365351065393895,0.7897596973065218,False,8.250030099379403,1569.7334056133507,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,25.969891258694766
nw,shared_1,nw::shared1,auto,auto,ptx_launch_runtime,random_forest,auto,auto,0.0088833896835563,1.458549273428575,0.0088833896835563,1.458549273428575,1.0,1.0,1.0,1.0,True,0.0088833896835563,1.458549273428575,1.01,3265.1996690476644,3232.870959453133,507577.54722879553,1pct,1.01,0.0
2dconv,convolution2D_kernel,2dconv::convolution2dkernel,1470.0,9251.0,ptx_launch_runtime,extra_trees,1470,9251,0.1763533664867915,49.92395866398618,0.1732624922032019,59.52214290664634,1.0178392579045017,0.8387459897451305,1.0261743798440446,0.6857225783624772,False,0.17779753048685432,40.815677303605355,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,16.12540102548695
2mm,mm2_kernel1,2mm::mm2kernel1,1890.0,5001.0,ptx_launch_runtime,extra_trees,1890,5001,2.084351813255523,674.34305960817,2.134778062313273,696.625693555271,0.9763786924983164,0.9680134767447636,0.9932080883517502,0.8908580299266563,False,2.1202788383254196,620.5945929569393,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,3.198652325523643
2mm,mm2_kernel2,2mm::mm2kernel2,1890.0,5001.0,ptx_launch_runtime,extra_trees,1890,5001,2.025129607128392,605.4062373430538,2.032619105691057,674.4752032520325,0.9963153457813638,0.8975959893322133,0.98560606073013,0.9591696256008524,False,2.0033617097249627,646.9361281803109,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,10.24040106677867
3mm,mm3_kernel1,3mm::mm3kernel1,1890.0,810.0,ptx_launch_runtime,extra_trees,1890,810,0.3303009034162475,77.42452690498267,0.329816160949868,112.27612137203168,1.0014697353367508,0.6895903239160999,1.007017747832481,0.6886464381679825,False,0.33213072759849116,77.31855107416573,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,31.040967608390012
3mm,mm3_kernel2,3mm::mm3kernel2,1890.0,810.0,ptx_launch_runtime,extra_trees,1890,810,0.3304146067107512,78.12970879691676,0.3275530298067474,112.24828037995414,1.0087362248051623,0.6960437035868351,1.002647851578048,0.6892650542413664,False,0.32842034161361555,77.3688170645892,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,30.39562964131649
3mm,mm3_kernel3,3mm::mm3kernel3,1890.0,810.0,ptx_launch_runtime,extra_trees,1890,810,0.3298696145514644,78.87577922634532,0.3288522854324235,113.16270963498847,1.003093574726729,0.6970121118587808,1.0115156528361955,0.6933523830068724,False,0.3326392341858528,78.46163439293402,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,30.298788814121924
atax,atax_kernel1,atax::ataxkernel1,1890.0,9251.0,ptx_launch_runtime,extra_trees,1890,9251,1.2437582690872917,255.6010942551604,1.2237679882525696,296.98164464023495,1.016335025124547,0.8606629361380124,1.015070510652592,0.8788987769730235,False,1.242210796755831,261.0168042577396,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,13.933706386198763
atax,atax_kernel2,atax::ataxkernel2,1890.0,9251.0,ptx_launch_runtime,extra_trees,1890,9251,1.238557839980183,215.1503591776072,1.216248784046693,241.7205739299611,1.0183425103696826,0.8900788033042953,1.0176504265511908,0.8706075712560369,False,1.237716093877484,210.44376179177874,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,10.992119669570465
bicg,bicg_kernel1,bicg::bicgkernel1,1890.0,9251.0,ptx_launch_runtime,extra_trees,1890,9251,1.2126418525703202,192.02400581959265,1.1971323916686616,219.7598755087384,1.0129555101921854,0.8737901101147881,1.0204986292348095,0.8965505581943304,False,1.2216719647104581,197.02583905607597,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,12.620988988521187
bicg,bicg_kernel2,bicg::bicgkernel2,1890.0,5001.0,ptx_launch_runtime,extra_trees,1890,5001,0.6617769984118581,106.71903123345686,0.6395367694078526,134.00882465788465,1.0347755282696218,0.7963582361527551,1.0350882226179592,0.7773472990114363,False,0.6619769779452058,104.17139789150379,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,20.364176384724487
correlation,corr_kernel,correlation::corrkernel,1950.0,9251.0,ptx_launch_runtime,extra_trees,1950,9251,1341.242,222262.5,1351.50475,243653.5,0.9924064269844408,0.9122072943750038,0.9952482226734044,0.9335300198043186,False,1345.0827003721638,227457.85668039153,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,8.779270562499619
correlation,mean_kernel,correlation::meankernel,1890.0,9251.0,ptx_launch_runtime,extra_trees,1890,9251,0.6129427555773473,86.04719293944595,0.6022942664418213,104.5072271741749,1.0176798779746556,0.8233611709555464,1.0135404851094143,0.8327107798185752,False,0.6104496229880624,87.02429463688418,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,17.66388290444536
correlation,reduce_kernel,correlation::reducekernel,1470.0,9501.0,ptx_launch_runtime,extra_trees,1470,9501,0.0487576378121678,10.811836292894128,0.0463599376923932,16.07854281793569,1.0517192265374424,0.6724388158380542,1.016649265607136,0.7488796456757045,False,0.04713179660856413,12.040893448477325,1.01,3265.1996690476644,3232.870959453133,501765.04879061994,1pct,1.01,32.75611841619458
