constraint_name,constraint_limit,feature_set,model,workload,kernel,kernel_id,selected_requested_core_clock,selected_requested_mem_clock,selected_effective_core_clock,selected_effective_mem_clock,selected_is_auto,no_pred_feasible,selected_pred_time_ratio,selected_pred_energy_ratio,selected_actual_time_ratio,selected_actual_energy_ratio,selected_actual_slowdown_pct,selected_actual_energy_saving_pct,selected_violates_constraint,oracle_requested_core_clock,oracle_requested_mem_clock,oracle_effective_core_clock,oracle_effective_mem_clock,oracle_is_auto,oracle_actual_time_ratio,oracle_actual_energy_ratio,oracle_actual_slowdown_pct,oracle_actual_energy_saving_pct,oracle_gap_energy_saving_pp,oracle_gap_energy_ratio,auto_time_per_launch_mean_ms,auto_energy_per_launch_mean_mJ,selected_time_per_launch_ms,selected_energy_per_launch_mJ,oracle_time_per_launch_ms,oracle_energy_per_launch_mJ
2pct,1.02,ptx_launch,xgboost,srad_v1,srad2,sradv1::srad2,1890,9251,1890.0,9251.0,False,False,0.9908560514450072,0.9018744826316832,0.9967469228887484,0.979549091708194,-0.32530771112515566,2.045090829180596,False,630,9251,630.0,9251.0,False,1.0195857094655645,0.6649353942614548,1.9585709465564483,33.506460573854525,31.46136974467393,0.3146136974467393,0.1452390856014175,50.05771632730124,0.1447666116563884,49.03399056139437,0.1480836961350511,33.28514734192211
2pct,1.02,ptx_launch,xgboost,streamcluster,compute_cost,streamcluster::computecost,1890,9251,1890.0,9251.0,False,False,1.0036537647247314,0.9061617255210876,1.000024799429613,0.8824330061915627,0.00247994296129761,11.756699380843727,False,630,9251,630.0,9251.0,False,1.0101154559521082,0.6060922487801379,1.0115455952108166,39.39077512198621,27.63407574114248,0.27634075741142483,0.3867962404270132,126.6268275702019,0.3868058327531522,111.73969211727392,0.3907088607594937,76.74753867791843
2pct,1.02,ptx_launch,xgboost,syr2k,syr2k_kernel,syr2k::syr2kkernel,1890,9251,1890.0,9251.0,False,False,1.0085549354553225,0.9131977558135986,1.0107876103697415,0.8505090142267198,1.0787610369741518,14.949098577328023,False,1890,810,1890.0,810.0,False,1.0119134704383688,0.6016649081947375,1.1913470438368767,39.83350918052625,24.884410603198226,0.24884410603198226,15.537757763975156,3970.515527950311,15.705373040752347,3376.959247648903,15.722866381774809,2388.9198606100035
2pct,1.02,ptx_launch,xgboost,syrk,syrk_kernel,syrk::syrkkernel,1890,5001,1890.0,5001.0,False,False,1.0066643953323364,0.8293180465698242,1.0138036277344735,0.7403010874130523,1.3803627734473523,25.969891258694766,False,1890,810,1890.0,810.0,False,1.014138600614234,0.598167670355022,1.413860061423411,40.1832329644978,14.213341705803032,0.1421334170580303,7.959238473767885,1987.608903020668,8.069104838709677,1471.4290322580646,8.071770967741935,1188.923387096774
2pct,1.02,ptx_runtime,random_forest,2dconv,convolution2D_kernel,2dconv::convolution2dkernel,1890,9251,1890.0,9251.0,False,False,0.9735352395455602,0.9505614757524304,0.9985237449291527,1.0190801094655706,-0.14762550708472544,-1.9080109465570594,False,1470,9501,1470.0,9501.0,False,1.0149650803044403,0.8261142218486971,1.4965080304440326,17.38857781513029,19.29658876168735,0.1929658876168735,0.1732624922032019,59.52214290664634,0.1730067125704993,60.65783190893048,0.17585537931277026,49.17208877009109
2pct,1.02,ptx_runtime,random_forest,2mm,mm2_kernel1,2mm::mm2kernel1,1890,9251,1890.0,9251.0,False,False,1.0011044018220538,0.9769392016734176,0.994478196665794,0.9975073062104144,-0.5521803334206044,0.24926937895856094,False,1890,5001,1890.0,5001.0,False,0.9763786924983164,0.9680134767447636,-2.3621307501683564,3.198652325523643,2.9493829465650823,0.029493829465650823,2.134778062313273,696.625693555271,2.1229902376910017,694.88921901528,2.084351813255523,674.3430596081702
2pct,1.02,ptx_runtime,random_forest,2mm,mm2_kernel2,2mm::mm2kernel2,1890,9251,1890.0,9251.0,False,False,0.999549567537851,0.9707600303640384,0.996877914780343,0.993135426730204,-0.3122085219656956,0.6864573269795948,False,1890,5001,1890.0,5001.0,False,0.9963153457813638,0.8975959893322133,-0.3684654218636174,10.24040106677867,9.553943739799076,0.09553943739799076,2.032619105691057,674.4752032520325,2.0262730956239867,669.8452188006485,2.025129607128392,605.4062373430538
2pct,1.02,ptx_runtime,random_forest,3mm,mm3_kernel1,3mm::mm3kernel1,1890,810,1890.0,810.0,False,False,1.0127174127884695,0.6929815607949659,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,False,1890,810,1890.0,810.0,False,1.0014697353367508,0.6895903239160999,0.1469735336750766,31.040967608390012,0.0,0.0,0.329816160949868,112.27612137203168,0.33030090341624746,77.42452690498267,0.33030090341624746,77.42452690498267
2pct,1.02,ptx_runtime,random_forest,3mm,mm3_kernel2,3mm::mm3kernel2,1890,810,1890.0,810.0,False,False,1.0041079560216943,0.7103755984919821,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,False,1890,810,1890.0,810.0,False,1.0087362248051623,0.6960437035868351,0.873622480516234,30.39562964131649,0.0,0.0,0.3275530298067474,112.24828037995414,0.3304146067107512,78.12970879691676,0.3304146067107512,78.12970879691676
2pct,1.02,ptx_runtime,random_forest,3mm,mm3_kernel3,3mm::mm3kernel3,1890,810,1890.0,810.0,False,False,1.018909530577681,0.7138478561588729,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,False,1890,810,1890.0,810.0,False,1.003093574726729,0.6970121118587808,0.3093574726729109,30.298788814121924,0.0,0.0,0.3288522854324235,113.16270963498847,0.32986961455146435,78.87577922634532,0.32986961455146435,78.87577922634532
2pct,1.02,ptx_runtime,random_forest,atax,atax_kernel1,atax::ataxkernel1,1890,9251,1890.0,9251.0,False,False,1.013197122628828,0.8819418198738931,1.016335025124547,0.8606629361380124,1.6335025124547098,13.933706386198763,False,1890,5001,1890.0,5001.0,False,1.0119963497058844,0.7306481980711437,1.1996349705884368,26.935180192885632,13.00147380668687,0.1300147380668687,1.2237679882525696,296.98164464023495,1.2437582690872917,255.6010942551604,1.238448736998514,216.9891035165924
2pct,1.02,ptx_runtime,random_forest,atax,atax_kernel2,atax::ataxkernel2,1890,9251,1890.0,9251.0,False,False,1.0198016601741569,0.8783832928707954,1.0183425103696826,0.8900788033042953,1.8342510369682596,10.992119669570465,False,1890,9501,1890.0,9501.0,False,1.0183581926624277,0.880693933046719,1.8358192662427664,11.930606695328105,0.9384870257576399,0.009384870257576394,1.216248784046693,241.7205739299611,1.2385578399801833,215.1503591776072,1.2385769135496654,212.88184295268763
2pct,1.02,ptx_runtime,random_forest,bicg,bicg_kernel1,bicg::bicgkernel1,1950,9251,1950.0,9251.0,False,False,1.0002865135813117,0.9889171105466564,0.9910571128342438,0.9502413056460112,-0.8942887165756197,4.975869435398883,False,1890,9501,1890.0,9501.0,False,1.0134672627322636,0.8602989700830403,1.3467262732263618,13.970102991695965,8.994233556297083,0.08994233556297082,1.1971323916686616,219.7598755087384,1.1864265717674969,208.82491103202844,1.2132544881125666,189.0591945657448
2pct,1.02,ptx_runtime,random_forest,bicg,bicg_kernel2,bicg::bicgkernel2,1890,9251,1890.0,9251.0,False,False,1.0177128526661543,0.8752889326657849,1.030091963343216,0.9110042492150848,3.0091963343215955,8.899575078491518,True,1950,5001,1950.0,5001.0,False,0.9990835676599982,0.8655421691601409,-0.0916432340001827,13.445783083985907,4.546208005494389,0.0454620800549439,0.6395367694078526,134.00882465788465,0.6587816864295125,122.08260869565216,0.638950677229747,115.99028878098646
2pct,1.02,ptx_runtime,random_forest,correlation,corr_kernel,correlation::corrkernel,1950,9251,1950.0,9251.0,False,False,0.9955542402044638,0.9350564810462284,0.9924064269844408,0.9122072943750038,-0.7593573015559185,8.779270562499619,False,1890,9251,1890.0,9251.0,False,1.0183902424316302,0.8389598343549344,1.8390242431630233,16.104016564506562,7.324746002006943,0.07324746002006943,1351.50475,243653.5,1341.242,222262.5,1376.35925,204415.5
2pct,1.02,ptx_runtime,random_forest,correlation,mean_kernel,correlation::meankernel,1890,9251,1890.0,9251.0,False,False,1.0163708658208843,0.8483369080931698,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,False,1890,9251,1890.0,9251.0,False,1.0176798779746556,0.8233611709555464,1.7679877974655644,17.66388290444536,0.0,0.0,0.6022942664418213,104.5072271741749,0.6129427555773475,86.04719293944595,0.6129427555773475,86.04719293944595
2pct,1.02,ptx_runtime,random_forest,correlation,reduce_kernel,correlation::reducekernel,1470,9501,1470.0,9501.0,False,False,1.0185504876353362,0.715237020402373,1.0517192265374424,0.6724388158380542,5.171922653744243,32.75611841619458,True,1890,9251,1890.0,9251.0,False,1.013686346881329,0.970474157410206,1.3686346881329081,2.952584258979396,-29.803534157215186,-0.29803534157215184,0.0463599376923932,16.07854281793569,0.048757637812167805,10.811836292894128,0.0469944358810481,15.60381029362006
2pct,1.02,ptx_runtime,random_forest,correlation,std_kernel,correlation::stdkernel,1890,9251,1890.0,9251.0,False,False,1.0170456226332634,0.8647221035866683,1.022745048271626,0.875662144189882,2.2745048271626045,12.433785581011803,True,1965,9251,1965.0,9251.0,False,1.0045048701204624,0.9533916955383442,0.4504870120462412,4.660830446165576,-7.772955134846226,-0.07772955134846227,0.604474492263056,99.23972437137331,0.6182232937685459,86.90046983184965,0.6071975713418336,94.61432908318154
2pct,1.02,ptx_runtime,random_forest,covariance,covar_kernel,covariance::covarkernel,1890,9251,1890.0,9251.0,False,False,1.0179112541397637,0.8509100373690008,1.021388270082908,0.8580370821162795,2.1388270082908,14.19629178837205,True,1950,9251,1950.0,9251.0,False,0.9952776953492584,0.9309162704704248,-0.4722304650741638,6.90837295295752,-7.287918835414531,-0.07287918835414531,1348.81175,242987.75,1377.6605,208492.5,1342.44225,226201.24999999997
2pct,1.02,ptx_runtime,random_forest,covariance,mean_kernel,covariance::meankernel,1890,9251,1890.0,9251.0,False,False,1.0178611897697645,0.8481112107239663,1.013430227567937,0.8278504277667804,1.3430227567936992,17.21495722332196,False,1890,9251,1890.0,9251.0,False,1.013430227567937,0.8278504277667804,1.3430227567936992,17.21495722332196,0.0,0.0,0.6037243419463898,104.34581019077515,0.6118324972470328,86.38272360210449,0.6118324972470328,86.38272360210449
2pct,1.02,ptx_runtime,random_forest,covariance,reduce_kernel,covariance::reducekernel,1470,9251,1470.0,9251.0,False,False,1.012699848927705,0.6507363383558903,1.018263186104697,0.6437145465891021,1.8263186104696905,35.62854534108979,False,1470,9251,1470.0,9251.0,False,1.018263186104697,0.6437145465891021,1.8263186104696905,35.62854534108979,0.0,0.0,0.0462931264350788,15.581790237760163,0.047138586418530914,10.03022503794628,0.047138586418530914,10.03022503794628
2pct,1.02,ptx_runtime,random_forest,doitgen,kernel1,doitgen::kernel1,1890,9251,1890.0,9251.0,False,False,1.016148280530721,0.8989687572976985,1.0302104344496634,0.8563967234666058,3.0210434449663426,14.360327653339422,True,1965,810,1965.0,810.0,False,1.0178116124539265,0.6461267770187528,1.7811612453926484,35.38732229812472,21.0269946447853,0.21026994644785302,0.0242435354754874,4.764261228368753,0.0249759432147977,4.080097705713986,0.0246753519338898,3.078316752361306
2pct,1.02,ptx_runtime,random_forest,doitgen,kernel2,doitgen::kernel2,1890,810,1890.0,810.0,False,False,1.0198635908405822,0.6167714479504781,1.0019096550778408,0.6605809621056491,0.19096550778407995,33.94190378943509,False,1890,810,1890.0,810.0,False,1.0019096550778408,0.6605809621056491,0.19096550778407995,33.94190378943509,0.0,0.0,0.0062991934528833,0.6842749768820062,0.0063112227396469,0.4520190225735365,0.0063112227396469,0.4520190225735365
2pct,1.02,ptx_runtime,random_forest,euler3d,compute_flux,euler3d::computeflux,1890,9251,1890.0,9251.0,False,False,1.0067972932187923,0.9420962347200342,0.9754070658041488,0.9509094933368708,-2.459293419585118,4.90905066631292,False,1890,9251,1890.0,9251.0,False,0.9754070658041488,0.9509094933368708,-2.459293419585118,4.90905066631292,0.0,0.0,0.0256531047822317,8.83643649087523,0.025022219664403,8.402651346441601,0.025022219664403,8.402651346441601
2pct,1.02,ptx_runtime,random_forest,euler3d,compute_step_factor,euler3d::computestepfactor,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1965,5001,1965.0,5001.0,False,0.9990506353434307,0.8757008175699922,-0.09493646565692515,12.429918243000781,12.429918243000781,0.12429918243000782,0.0072604597604343,1.4915873221009406,0.0072604597604343,1.4915873221009406,0.0072535669365473,1.306184237440829
2pct,1.02,ptx_runtime,random_forest,euler3d,time_step,euler3d::timestep,1890,9251,1890.0,9251.0,False,False,1.0099261599076472,0.8754449352686513,0.9760249467619264,0.8520485544594156,-2.3975053238073585,14.795144554058437,False,1890,9251,1890.0,9251.0,False,0.9760249467619264,0.8520485544594156,-2.3975053238073585,14.795144554058437,0.0,0.0,0.0088314572408104,2.095693965829387,0.0086197225832922,1.7856330141742491,0.0086197225832922,1.7856330141742491
2pct,1.02,ptx_runtime,random_forest,fdtd2d,step1,fdtd2d::step1,1470,9251,1470.0,9251.0,False,False,1.0083910045618458,0.6553672864417638,0.9995712356562504,0.6476384757652949,-0.042876434374961025,35.236152423470514,False,630,9251,630.0,9251.0,False,1.0047362571263485,0.6099160397111852,0.47362571263485087,39.00839602888148,3.7722436054109636,0.03772243605410963,0.0677983972664036,22.852255623805068,0.0677693277310924,14.800000000000002,0.06811950790861161,13.937957248538847
2pct,1.02,ptx_runtime,random_forest,fdtd2d,step2,fdtd2d::step2,1470,9251,1470.0,9251.0,False,False,1.0024358565136635,0.6487566930584713,1.0074347561681023,0.6507979243562064,0.7434756168102297,34.92020756437936,False,630,9251,630.0,9251.0,False,1.0106851592365145,0.6132151127598626,1.0685159236514474,38.67848872401374,3.758281159634379,0.0375828115963438,0.067651138562286,22.77645482958773,0.06815410828199109,14.822869527288589,0.06837400175035553,13.966866316595558
2pct,1.02,ptx_runtime,random_forest,fdtd2d,step3,fdtd2d::step3,1470,9251,1470.0,9251.0,False,False,1.009778624878659,0.6610995275024404,1.0018872069029494,0.6647901791496887,0.1887206902949412,33.52098208503113,False,630,9251,630.0,9251.0,False,1.0009200345631082,0.6288631808885659,0.09200345631081852,37.113681911143416,3.5926998261122876,0.03592699826112289,0.0867349905459087,29.282460492306623,0.0868986774187942,19.4666921566242,0.08681478973504181,18.414661249435703
2pct,1.02,ptx_runtime,random_forest,gemm,gemm_kernel,gemm::gemmkernel,1890,5001,1890.0,5001.0,False,False,1.0121275699300187,0.8370729629404844,1.0085200521349662,0.7786234407809793,0.8520052134966205,22.137655921902066,False,1890,810,1890.0,810.0,False,1.0082765420025408,0.6454702217565333,0.8276542002540799,35.45297782434667,13.315321902444602,0.133153219024446,0.3255344401041666,103.93723958333334,0.3283080105055811,80.927971109652,0.3282287395709623,67.08839308261611
2pct,1.02,ptx_runtime,random_forest,gemver,gemver_kernel1,gemver::gemverkernel1,1890,9251,1890.0,9251.0,False,False,1.001213232386846,0.934672425999951,1.0016145116718176,0.992543772771014,0.16145116718175867,0.7456227228985979,False,1890,9251,1890.0,9251.0,False,1.0016145116718176,0.992543772771014,0.16145116718175867,0.7456227228985979,0.0,0.0,0.1792517209235623,60.94808547253693,0.1795411249191868,60.493642698082034,0.1795411249191868,60.493642698082034
2pct,1.02,ptx_runtime,random_forest,gemver,gemver_kernel2,gemver::gemverkernel2,1890,9251,1890.0,9251.0,False,False,1.017418506854903,0.8801039388356805,1.0212174117053512,0.9120135589913072,2.1217411705351186,8.798644100869279,True,1950,9251,1950.0,9251.0,False,1.0042939489650209,0.9984902080856384,0.42939489650208884,0.15097919143616245,-8.647664909433116,-0.08647664909433117,1.1949811230585423,212.01003584229392,1.2203355295265983,193.35602733040508,1.200112311015119,211.68994480441572
2pct,1.02,ptx_runtime,random_forest,gemver,gemver_kernel3,gemver::gemverkernel3,1890,9251,1890.0,9251.0,False,False,1.019647535011371,0.8920001082691565,1.0298061044720006,0.8997158830942773,2.9806104472000605,10.02841169057227,True,1950,5001,1950.0,5001.0,False,0.9963833076172568,0.8538482750416868,-0.3616692382743203,14.615172495831318,4.586760805259049,0.04586760805259049,0.6776776904310111,142.11371645432365,0.6978766224703419,127.86196789951153,0.6752267386900743,121.34355165428764
2pct,1.02,ptx_runtime,random_forest,gesummv,gesummv_kernel,gesummv::gesummvkernel,1935,9251,1935.0,9251.0,False,False,1.00817963669126,0.9747248815354506,0.9794960784129484,0.959259759732157,-2.050392158705161,4.074024026784295,False,1890,5001,1890.0,5001.0,False,1.016146357801476,0.773650206413235,1.6146357801475997,22.6349793586765,18.560955331892202,0.18560955331892204,1.413187623622492,303.2195535461995,1.3842117353999446,290.8663160808193,1.4360054566341185,234.58587018954623
2pct,1.02,ptx_runtime,random_forest,gramschmidt,kernel1,gramschmidt::kernel1,1890,9251,1890.0,9251.0,False,False,0.9172293686739588,0.959529305365848,1.0184586972761749,0.8573734507572706,1.8458697276174885,14.262654924272944,False,1950,810,1950.0,810.0,False,0.9982694319824744,0.5477261324810895,-0.173056801752558,45.22738675189105,30.96473182761811,0.3096473182761811,0.0796207363291824,12.213621452912513,0.08109043139798892,10.47163477132663,0.07948294722935928,6.689719641991836
2pct,1.02,ptx_runtime,random_forest,gramschmidt,kernel2,gramschmidt::kernel2,1890,810,1890.0,810.0,False,False,1.0134117959292177,0.6219536324569136,0.9857399485895656,0.6479672443109288,-1.4260051410434404,35.203275568907124,False,1890,810,1890.0,810.0,False,0.9857399485895656,0.6479672443109288,-1.4260051410434404,35.203275568907124,0.0,0.0,0.0068690622239501,0.7647887149798805,0.006771109043495099,0.49555803612560956,0.006771109043495099,0.49555803612560956
2pct,1.02,ptx_runtime,random_forest,gramschmidt,kernel3,gramschmidt::kernel3,1950,9251,1950.0,9251.0,False,False,0.9982794054622556,0.97837432435573,0.9988034512793974,0.9947407362882916,-0.11965487206025971,0.5259263711708373,False,1890,9251,1890.0,9251.0,False,1.0170789387973531,0.9210563526898712,1.7078938797353116,7.894364731012882,7.368438359842044,0.07368438359842044,1.1533431734317343,177.33694649446494,1.1519631421331489,176.40428472702143,1.17304105090312,163.33732113535072
2pct,1.02,ptx_runtime,random_forest,hotspot3d,hotspotOpt1,hotspot3d::hotspotopt1,1890,9251,1890.0,9251.0,False,False,0.9965586889607,0.965943467688426,1.000557090258683,0.8767512726109138,0.055709025868289075,12.32487273890862,False,1890,9251,1890.0,9251.0,False,1.000557090258683,0.8767512726109138,0.055709025868289075,12.32487273890862,0.0,0.0,0.0382728219102585,13.520491113118291,0.03829414332651701,11.854107789751012,0.03829414332651701,11.854107789751012
2pct,1.02,ptx_runtime,random_forest,hotspot,calculate_temp,hotspot::calculatetemp,1890,9251,1890.0,9251.0,False,False,1.015914853868145,0.8990711428935838,1.0186369592457416,0.9154750446023208,1.8636959245741602,8.452495539767924,False,1890,9251,1890.0,9251.0,False,1.0186369592457416,0.9154750446023208,1.8636959245741602,8.452495539767924,0.0,0.0,0.0092787035834245,2.4721231465845195,0.009451630403962099,2.2631670478818924,0.009451630403962099,2.2631670478818924
2pct,1.02,ptx_runtime,random_forest,jacobi1d,kernel1,jacobi1d::kernel1,1890,810,1890.0,810.0,False,False,0.9842414017416724,0.6212019091009302,1.0348132622429227,0.6483440709065685,3.4813262242922693,35.16559290934315,True,1950,810,1950.0,810.0,False,1.0135975623608413,0.7417616980850632,1.3597562360841309,25.82383019149368,-9.341762717849466,-0.09341762717849467,0.0058807652047093,0.6770520917869283,0.0060854938259699,0.43896270940494475,0.005960729276309801,0.502211309295916
2pct,1.02,ptx_runtime,random_forest,jacobi1d,kernel2,jacobi1d::kernel2,1890,810,1890.0,810.0,False,False,0.9911690590718698,0.6381770116581151,0.9289723205126736,0.631606160036712,-7.102767948732636,36.8393839963288,False,1470,810,1470.0,810.0,False,1.016036527301774,0.4208644925343379,1.6036527301773962,57.91355074656621,21.07416675023741,0.2107416675023741,0.0063036988755488,0.6731565192066941,0.0058559617722317,0.4251698041998192,0.006404788314668701,0.28330767685210656
2pct,1.02,ptx_runtime,random_forest,jacobi2d,kernel1,jacobi2d::kernel1,1890,9251,1890.0,9251.0,False,False,0.98646066776769,0.9284969048095936,0.950576613052159,0.8443458995892559,-4.942338694784098,15.565410041074411,False,1470,9251,1470.0,9251.0,False,0.9863178576566504,0.5967939863116596,-1.3682142343349635,40.32060136883404,24.75519132775963,0.2475519132775963,0.0169041370986554,5.46050367325136,0.0160686773898092,4.610553886201855,0.0166728522886801,3.258795754429139
2pct,1.02,ptx_runtime,random_forest,jacobi2d,kernel2,jacobi2d::kernel2,1890,9251,1890.0,9251.0,False,False,0.9760157618253008,0.9264106051007864,0.9547208807819692,0.8555470577567809,-4.527911921803085,14.445294224321914,False,1470,9251,1470.0,9251.0,False,0.9947384895142684,0.6448816867747978,-0.5261510485731646,35.511831322520216,21.066537098198303,0.210665370981983,0.0164680881897647,4.615767181128919,0.0157224276613273,3.949006031105157,0.016381441171074297,2.976623725526171
2pct,1.02,ptx_runtime,random_forest,kmeans,kmeansPoint,kmeans::kmeanspoint,1890,9251,1890.0,9251.0,False,False,0.993917705865844,0.9239047222948756,0.9978259877907564,1.0002558057785031,-0.21740122092436254,-0.025580577850314867,False,1470,9251,1470.0,9251.0,False,1.0192308366457106,0.736210165746549,1.923083664571057,26.378983425345105,26.404564003195418,0.2640456400319542,2.374225546058879,794.7644824311491,2.369063950734249,794.967787778304,2.4198838896952104,585.1136913401065
2pct,1.02,ptx_runtime,random_forest,lavamd,kernel_gpu_cuda,lavamd::kernelgpucuda,1890,9251,1890.0,9251.0,False,False,1.0134678427362418,0.8995963277254367,1.0017976069402603,1.0005651073897257,0.17976069402603212,-0.05651073897257053,False,1890,810,1890.0,810.0,False,0.961163045926818,0.936196537688285,-3.8836954073181995,6.3803462311714965,6.436856970144067,0.06436856970144067,0.6408376265538895,217.95347943098807,0.6419896007189627,218.07664655283094,0.6159494450830492,204.0472928204059
2pct,1.02,ptx_runtime,random_forest,mvt,kernel1,mvt::kernel1,1965,9251,1965.0,9251.0,False,False,1.0030359544551648,0.966600810057304,0.9971188373287544,0.9580552459929276,-0.28811626712456073,4.194475400707242,False,1890,9251,1890.0,9251.0,False,1.003465174277094,0.8472492737190401,0.34651742770939187,15.275072628095987,11.080597227388745,0.11080597227388744,0.460322592524397,111.79534155772416,0.4589963282540847,107.10611345694878,0.4619176905311777,94.71852193995382
2pct,1.02,ptx_runtime,random_forest,mvt,kernel2,mvt::kernel2,1890,9251,1890.0,9251.0,False,False,1.008436692977789,0.861928590733491,1.0214603254573569,0.8993744341801992,2.1460325457356877,10.062556581980076,True,1950,9251,1950.0,9251.0,False,0.999401897654927,0.9720769890049143,-0.059810234507295945,2.792301099508565,-7.27025548247151,-0.0727025548247151,1.182297635933806,214.6075650118204,1.207670127988409,193.0125573532963,1.1815905009451797,208.6150756143668
2pct,1.02,ptx_runtime,random_forest,myocyte,solver_2,myocyte::solver2,1965,9251,1965.0,9251.0,False,False,1.0020278679567798,0.9719768259300874,0.9913817379276372,1.0000624615429594,-0.8618262072362826,-0.006246154295941331,False,1965,810,1965.0,810.0,False,0.9907012055466862,0.5789799631344,-0.929879445331383,42.102003686559996,42.10824984085594,0.4210824984085594,443.8926666666667,62705.25,440.06708333333336,62709.16666666666,439.765,36305.083333333336
2pct,1.02,ptx_runtime,random_forest,nn,euclid,nn::euclid,1470,9251,1470.0,9251.0,False,False,1.009348209945608,0.6607926848171155,0.9993697240650647,0.6798835807309878,-0.06302759349352538,32.01164192690123,False,630,9251,630.0,9251.0,False,1.0066291609049676,0.6414606462275406,0.6629160904967568,35.85393537724594,3.8422934503447124,0.03842293450344714,0.1508754978877489,51.16599275799638,0.15078040469225887,34.786918367962365,0.1518756758398639,32.82097077941802
2pct,1.02,ptx_runtime,random_forest,nw,shared_1,nw::shared1,auto,auto,auto,auto,True,False,1.0,1.0,1.0,1.0,0.0,0.0,False,1950,5001,1950.0,5001.0,False,0.9594526252711564,0.802781540914452,-4.054737472884362,19.7218459085548,19.7218459085548,0.19721845908554803,0.0088833896835563,1.458549273428575,0.0088833896835563,1.458549273428575,0.0085231915531948,1.1708964332226457
2pct,1.02,ptx_runtime,random_forest,nw,shared_2,nw::shared2,1950,5001,1950.0,5001.0,False,False,1.0137622220845932,0.8821564869996077,1.0056496886730932,0.8379817954244907,0.5649688673093234,16.20182045755093,False,1950,5001,1950.0,5001.0,False,1.0056496886730932,0.8379817954244907,0.5649688673093234,16.20182045755093,0.0,0.0,0.0084325397762344,1.4027999365873896,0.0084801810006936,1.1755208094828624,0.0084801810006936,1.1755208094828624
2pct,1.02,ptx_runtime,random_forest,particlefilter,find_index,particlefilter::findindex,1890,9251,1890.0,9251.0,False,False,1.0167306307469508,0.9341628981532478,1.0317541021155705,0.906318591528272,3.1754102115570504,9.368140847172802,True,1965,810,1965.0,810.0,False,0.9923766483225416,0.6759585726044027,-0.7623351677458423,32.404142739559724,23.03600189238692,0.23036001892386926,28.80391379310345,5425.362068965517,29.71855621301775,4917.10650887574,28.584331428571428,3667.32
2pct,1.02,ptx_runtime,random_forest,particlefilter,likelihood,particlefilter::likelihood,1950,9251,1950.0,9251.0,False,False,0.997046576915674,0.9871625929753024,0.9951251468581004,0.9931338044216946,-0.48748531418996155,0.6866195578305367,False,1950,5001,1950.0,5001.0,False,1.0185930268448868,0.8657781191562132,1.859302684488684,13.422188084378684,12.735568526548146,0.12735568526548147,6.209976426799008,1225.0111662531017,6.179703703703704,1216.6,6.325438685208597,1060.5878634639696
2pct,1.02,ptx_runtime,random_forest,particlefilter,normalize_weights,particlefilter::normalizeweights,1965,9251,1965.0,9251.0,False,False,0.996889350759642,0.9650279906205216,0.9999982021915284,1.0058909546086443,-0.00017978084716485654,-0.5890954608644305,False,1965,810,1965.0,810.0,False,0.9984138467173324,0.5603284789794012,-0.1586153282667646,43.967152102059885,44.55624756292431,0.4455624756292431,7.351093979441997,1018.2613803230544,7.351080763582965,1024.259911894273,7.339434017595307,570.5608504398826
2pct,1.02,ptx_runtime,random_forest,particlefilter,sum,particlefilter::sum,1890,9251,1890.0,9251.0,False,False,1.0045962359184772,0.9499133025023908,1.0196910885052914,0.909391419234494,1.9691088505291443,9.060858076550604,False,1890,5001,1890.0,5001.0,False,1.017022016988275,0.703114355053056,1.7022016988275102,29.688564494694404,20.627706418143802,0.20627706418143799,0.0117943472199616,1.6474419306824428,0.012026590754932,1.4981695554497214,0.0119951107987054,1.1583400705791471
2pct,1.02,ptx_runtime,random_forest,pathfinder,dynproc,pathfinder::dynproc,1890,9251,1890.0,9251.0,False,False,0.996144437615977,0.9026159532604028,0.9763774072280028,0.8750743783194054,-2.3622592771997186,12.492562168059463,False,1890,9251,1890.0,9251.0,False,0.9763774072280028,0.8750743783194054,-2.3622592771997186,12.492562168059463,0.0,0.0,0.0196384567346025,6.037481883559895,0.019174545468490498,5.283245705870848,0.019174545468490498,5.283245705870848
2pct,1.02,ptx_runtime,random_forest,pre_euler3d,compute_flux,preeuler3d::computeflux,1890,9251,1890.0,9251.0,False,False,0.9936515297356332,0.9534210404994318,0.9947227045552356,0.997618560349764,-0.5277295444764407,0.23814396502359614,False,1935,9251,1935.0,9251.0,False,0.9995602258741704,0.9939541431716576,-0.04397741258296284,0.6045856828342355,0.3664417178106394,0.003664417178106394,0.0512522730301259,17.42720665867134,0.050981799643130196,17.385704817741527,0.0512297336065573,17.32184426229508
2pct,1.02,ptx_runtime,random_forest,pre_euler3d,compute_flux_contributions,preeuler3d::computefluxcontributions,1890,9251,1890.0,9251.0,False,False,1.0114253180502404,0.906375088053146,0.9671170548091504,0.8650432402204088,-3.2882945190849555,13.49567597795912,False,1890,9251,1890.0,9251.0,False,0.9671170548091504,0.8650432402204088,-3.2882945190849555,13.49567597795912,0.0,0.0,0.0109878013673192,2.609109748138121,0.010626490097189701,2.256992750620055,0.010626490097189701,2.256992750620055
